Timestamp,Symbol,LTP,Volume
1766754292.4944804,NSE_FO|NIFTY23OCT19500CE,19499.81,6
1767084750.036981,NSE_FO|NIFTY23OCT19500CE,19598.98,1
1767084750.5494604,NSE_FO|NIFTY23OCT19500CE,19601.15,8
1767084751.0512745,NSE_FO|NIFTY23OCT19500CE,19603.75,7
1767084751.5525181,NSE_FO|NIFTY23OCT19500CE,19605.01,5
1767084752.0553448,NSE_FO|NIFTY23OCT19500CE,19607.55,9
1767084752.5691926,NSE_FO|NIFTY23OCT19500CE,19607.34,5
1767084753.070832,NSE_FO|NIFTY23OCT19500CE,19610.26,9
1767084753.5747201,NSE_FO|NIFTY23OCT19500CE,19610.58,5
1767084754.0870726,NSE_FO|NIFTY23OCT19500CE,19613.24,7
1767084754.5896256,NSE_FO|NIFTY23OCT19500CE,19613.38,8
1767084755.0918534,NSE_FO|NIFTY23OCT19500CE,19612.61,2
1767084755.6035461,NSE_FO|NIFTY23OCT19500CE,19611.8,6
1767084756.1066134,NSE_FO|NIFTY23OCT19500CE,19610.65,6
1767084756.60809,NSE_FO|NIFTY23OCT19500CE,19609.7,10
1767084757.110326,NSE_FO|NIFTY23OCT19500CE,19607.89,8
1767084757.6233037,NSE_FO|NIFTY23OCT19500CE,19609.58,2
1767084758.1258457,NSE_FO|NIFTY23OCT19500CE,19612.41,2
1767084758.6273603,NSE_FO|NIFTY23OCT19500CE,19613.66,3
1767084759.1400402,NSE_FO|NIFTY23OCT19500CE,19613.81,6
1767084759.6431918,NSE_FO|NIFTY23OCT19500CE,19616.45,10
1767084760.1589344,NSE_FO|NIFTY23OCT19500CE,19616.78,4
1767084760.6608052,NSE_FO|NIFTY23OCT19500CE,19619.54,1
1767084761.162925,NSE_FO|NIFTY23OCT19500CE,19618.64,8
1767084761.6767204,NSE_FO|NIFTY23OCT19500CE,19618.34,9
1767084762.1781824,NSE_FO|NIFTY23OCT19500CE,19619.12,4
1767084762.681328,NSE_FO|NIFTY23OCT19500CE,19617.33,3
1767084763.194576,NSE_FO|NIFTY23OCT19500CE,19620.24,1
1767084763.6985822,NSE_FO|NIFTY23OCT19500CE,19620.96,1
1767084764.2033424,NSE_FO|NIFTY23OCT19500CE,19623.15,9
1767084764.7146633,NSE_FO|NIFTY23OCT19500CE,19622.65,1
1767084765.2162943,NSE_FO|NIFTY23OCT19500CE,19623.69,9
1767084765.7288992,NSE_FO|NIFTY23OCT19500CE,19624.94,7
1767084766.2325225,NSE_FO|NIFTY23OCT19500CE,19626.65,3
1767084766.734568,NSE_FO|NIFTY23OCT19500CE,19627.66,4
1767084767.2479966,NSE_FO|NIFTY23OCT19500CE,19627.4,8
1767084767.7504983,NSE_FO|NIFTY23OCT19500CE,19627.62,7
1767084768.2653813,NSE_FO|NIFTY23OCT19500CE,19630.3,10
1767084768.7664258,NSE_FO|NIFTY23OCT19500CE,19629.59,3
1767084769.2820418,NSE_FO|NIFTY23OCT19500CE,19629.79,8
1767084769.7834158,NSE_FO|NIFTY23OCT19500CE,19629.65,6
1767084770.286398,NSE_FO|NIFTY23OCT19500CE,19628.72,4
1767084770.7873127,NSE_FO|NIFTY23OCT19500CE,19628.03,3
1767084771.2911086,NSE_FO|NIFTY23OCT19500CE,19629.48,7
1767084771.802846,NSE_FO|NIFTY23OCT19500CE,19627.82,9
1767084772.3180609,NSE_FO|NIFTY23OCT19500CE,19626.04,6
1767084772.8204558,NSE_FO|NIFTY23OCT19500CE,19625.98,1
1767084773.3231244,NSE_FO|NIFTY23OCT19500CE,19626.03,9
1767084773.8248518,NSE_FO|NIFTY23OCT19500CE,19626.19,6
1767084774.335694,NSE_FO|NIFTY23OCT19500CE,19626.44,1
1767084774.8368993,NSE_FO|NIFTY23OCT19500CE,19626.65,10
1767084775.3411434,NSE_FO|NIFTY23OCT19500CE,19625.42,5
1767084775.8570392,NSE_FO|NIFTY23OCT19500CE,19624.48,4
1767084776.3716452,NSE_FO|NIFTY23OCT19500CE,19626.28,2
1767084776.8746169,NSE_FO|NIFTY23OCT19500CE,19625.62,7
1767084777.376353,NSE_FO|NIFTY23OCT19500CE,19624.47,8
1767084777.8891716,NSE_FO|NIFTY23OCT19500CE,19622.93,6
1767084778.39831,NSE_FO|NIFTY23OCT19500CE,19621.5,2
1767084778.9058337,NSE_FO|NIFTY23OCT19500CE,19620.29,6
1767084779.4103076,NSE_FO|NIFTY23OCT19500CE,19620.91,9
1767084779.9127617,NSE_FO|NIFTY23OCT19500CE,19623.63,8
1767084780.4155667,NSE_FO|NIFTY23OCT19500CE,19622.22,5
1767084780.9298859,NSE_FO|NIFTY23OCT19500CE,19624.55,9
1767084781.4430962,NSE_FO|NIFTY23OCT19500CE,19626.85,6
1767084781.944951,NSE_FO|NIFTY23OCT19500CE,19625.41,8
1767084782.4513931,NSE_FO|NIFTY23OCT19500CE,19626.09,8
1767084782.9617631,NSE_FO|NIFTY23OCT19500CE,19625.18,10
1767084783.4726634,NSE_FO|NIFTY23OCT19500CE,19626.22,3
1767084783.9783127,NSE_FO|NIFTY23OCT19500CE,19626.39,6
1767084784.4808633,NSE_FO|NIFTY23OCT19500CE,19627.2,5
1767084784.9857442,NSE_FO|NIFTY23OCT19500CE,19627.99,1
1767084785.497114,NSE_FO|NIFTY23OCT19500CE,19626.52,2
1767084786.000995,NSE_FO|NIFTY23OCT19500CE,19625.82,6
1767084786.5128582,NSE_FO|NIFTY23OCT19500CE,19626.09,9
1767084787.016069,NSE_FO|NIFTY23OCT19500CE,19625.45,3
1767084787.5288503,NSE_FO|NIFTY23OCT19500CE,19624.17,9
1767084788.031738,NSE_FO|NIFTY23OCT19500CE,19623.05,5
1767084788.5348897,NSE_FO|NIFTY23OCT19500CE,19621.24,4
1767084789.0359893,NSE_FO|NIFTY23OCT19500CE,19623.91,7
1767084789.5489793,NSE_FO|NIFTY23OCT19500CE,19624.73,3
1767084790.0508316,NSE_FO|NIFTY23OCT19500CE,19624.04,4
1767084790.5659637,NSE_FO|NIFTY23OCT19500CE,19626.63,7
1767084791.0669308,NSE_FO|NIFTY23OCT19500CE,19627.98,10
1767084791.5684042,NSE_FO|NIFTY23OCT19500CE,19627.25,4
1767084792.0695438,NSE_FO|NIFTY23OCT19500CE,19626.75,10
1767084792.5728855,NSE_FO|NIFTY23OCT19500CE,19629.21,5
1767084793.0762677,NSE_FO|NIFTY23OCT19500CE,19627.23,4
1767084793.5872939,NSE_FO|NIFTY23OCT19500CE,19627.8,5
1767084794.1036887,NSE_FO|NIFTY23OCT19500CE,19627.26,5
1767084794.6079555,NSE_FO|NIFTY23OCT19500CE,19628.55,4
1767084795.1227524,NSE_FO|NIFTY23OCT19500CE,19630.65,10
1767084795.6379826,NSE_FO|NIFTY23OCT19500CE,19632.12,5
1767084796.1410856,NSE_FO|NIFTY23OCT19500CE,19635.04,6
1767084796.643711,NSE_FO|NIFTY23OCT19500CE,19636.16,2
1767084797.1510022,NSE_FO|NIFTY23OCT19500CE,19636.55,2
1767084797.658819,NSE_FO|NIFTY23OCT19500CE,19636.06,10
1767084798.1733854,NSE_FO|NIFTY23OCT19500CE,19638.01,10
1767084798.689644,NSE_FO|NIFTY23OCT19500CE,19640.47,3
1767084799.190965,NSE_FO|NIFTY23OCT19500CE,19638.79,5
1767084799.7081153,NSE_FO|NIFTY23OCT19500CE,19638.32,10
1767084800.2172823,NSE_FO|NIFTY23OCT19500CE,19636.52,1
1767084800.7302697,NSE_FO|NIFTY23OCT19500CE,19636.05,3
1767084801.2408075,NSE_FO|NIFTY23OCT19500CE,19638.97,4
1767084801.7449079,NSE_FO|NIFTY23OCT19500CE,19641.46,2
1767084802.2600248,NSE_FO|NIFTY23OCT19500CE,19640.77,10
1767084802.7623336,NSE_FO|NIFTY23OCT19500CE,19639.92,4
1767084803.2752104,NSE_FO|NIFTY23OCT19500CE,19641.42,10
1767084803.7785056,NSE_FO|NIFTY23OCT19500CE,19642.8,8
1767084804.2862816,NSE_FO|NIFTY23OCT19500CE,19642.81,1
1767084804.7913494,NSE_FO|NIFTY23OCT19500CE,19643.83,7
1767084805.294549,NSE_FO|NIFTY23OCT19500CE,19644.76,6
1767084805.7983482,NSE_FO|NIFTY23OCT19500CE,19647.28,8
1767084806.311901,NSE_FO|NIFTY23OCT19500CE,19646.97,9
1767084806.8276231,NSE_FO|NIFTY23OCT19500CE,19647.62,4
1767084807.3313453,NSE_FO|NIFTY23OCT19500CE,19649.07,4
1767084807.842813,NSE_FO|NIFTY23OCT19500CE,19651.77,5
1767084808.3556654,NSE_FO|NIFTY23OCT19500CE,19651.75,7
1767084808.8678818,NSE_FO|NIFTY23OCT19500CE,19653.93,6
1767084809.3736129,NSE_FO|NIFTY23OCT19500CE,19654.78,6
1767084809.8842244,NSE_FO|NIFTY23OCT19500CE,19656.0,4
1767084810.4018004,NSE_FO|NIFTY23OCT19500CE,19657.88,7
1767084810.9036922,NSE_FO|NIFTY23OCT19500CE,19659.08,4
1767084811.4179938,NSE_FO|NIFTY23OCT19500CE,19658.91,10
1767084811.925976,NSE_FO|NIFTY23OCT19500CE,19657.46,2
1767084812.4390988,NSE_FO|NIFTY23OCT19500CE,19657.47,9
1767084812.9505057,NSE_FO|NIFTY23OCT19500CE,19656.33,1
1767084813.453244,NSE_FO|NIFTY23OCT19500CE,19656.25,7
1767084813.9655397,NSE_FO|NIFTY23OCT19500CE,19655.99,6
1767084814.4709284,NSE_FO|NIFTY23OCT19500CE,19655.87,4
1767084814.9876683,NSE_FO|NIFTY23OCT19500CE,19657.86,1
1767084815.5013056,NSE_FO|NIFTY23OCT19500CE,19659.82,8
1767084816.0054724,NSE_FO|NIFTY23OCT19500CE,19660.64,10
1767084816.5222638,NSE_FO|NIFTY23OCT19500CE,19658.64,4
1767084817.0242467,NSE_FO|NIFTY23OCT19500CE,19658.13,6
1767084817.5395203,NSE_FO|NIFTY23OCT19500CE,19657.52,1
1767084818.0569372,NSE_FO|NIFTY23OCT19500CE,19658.81,4
1767084818.5598366,NSE_FO|NIFTY23OCT19500CE,19661.35,8
1767084819.0732253,NSE_FO|NIFTY23OCT19500CE,19659.64,10
1767084819.5899842,NSE_FO|NIFTY23OCT19500CE,19659.84,8
1767084820.0923936,NSE_FO|NIFTY23OCT19500CE,19661.33,6
1767084820.6092668,NSE_FO|NIFTY23OCT19500CE,19663.86,4
1767084821.1169431,NSE_FO|NIFTY23OCT19500CE,19663.09,7
1767084821.6185327,NSE_FO|NIFTY23OCT19500CE,19662.87,7
1767084822.121768,NSE_FO|NIFTY23OCT19500CE,19664.34,10
1767084822.630172,NSE_FO|NIFTY23OCT19500CE,19663.22,2
1767084823.1432445,NSE_FO|NIFTY23OCT19500CE,19664.14,10
1767084823.6613798,NSE_FO|NIFTY23OCT19500CE,19665.26,9
1767084824.1756363,NSE_FO|NIFTY23OCT19500CE,19665.99,10
1767084824.6836278,NSE_FO|NIFTY23OCT19500CE,19666.29,4
1767084825.1962898,NSE_FO|NIFTY23OCT19500CE,19666.23,3
1767084825.7045372,NSE_FO|NIFTY23OCT19500CE,19665.75,9
1767084826.2113206,NSE_FO|NIFTY23OCT19500CE,19665.49,2
1767084826.7149842,NSE_FO|NIFTY23OCT19500CE,19666.76,10
1767084827.3731284,NSE_FO|NIFTY23OCT19500CE,19665.87,3
1767084827.8797266,NSE_FO|NIFTY23OCT19500CE,19665.78,6
1767084828.3938696,NSE_FO|NIFTY23OCT19500CE,19667.27,8
1767084828.9031286,NSE_FO|NIFTY23OCT19500CE,19666.02,7
1767084829.4162345,NSE_FO|NIFTY23OCT19500CE,19664.77,7
1767084829.9286752,NSE_FO|NIFTY23OCT19500CE,19664.88,3
1767084830.4318528,NSE_FO|NIFTY23OCT19500CE,19667.24,10
1767084830.934065,NSE_FO|NIFTY23OCT19500CE,19666.21,6
1767084831.4468293,NSE_FO|NIFTY23OCT19500CE,19666.67,1
1767084831.9505024,NSE_FO|NIFTY23OCT19500CE,19666.43,1
1767084832.468272,NSE_FO|NIFTY23OCT19500CE,19666.34,3
1767084832.9712586,NSE_FO|NIFTY23OCT19500CE,19667.01,3
1767084833.4852464,NSE_FO|NIFTY23OCT19500CE,19668.21,10
1767084833.9970305,NSE_FO|NIFTY23OCT19500CE,19667.88,7
1767084834.5029013,NSE_FO|NIFTY23OCT19500CE,19668.13,3
1767084835.0172877,NSE_FO|NIFTY23OCT19500CE,19670.52,4
1767084835.5204384,NSE_FO|NIFTY23OCT19500CE,19672.0,6
1767084836.0363379,NSE_FO|NIFTY23OCT19500CE,19673.06,5
1767084836.5479295,NSE_FO|NIFTY23OCT19500CE,19673.15,6
1767084837.052319,NSE_FO|NIFTY23OCT19500CE,19674.89,4
1767084837.5598848,NSE_FO|NIFTY23OCT19500CE,19674.73,3
1767084838.0674381,NSE_FO|NIFTY23OCT19500CE,19676.78,10
1767084838.5752432,NSE_FO|NIFTY23OCT19500CE,19678.78,10
1767084839.079177,NSE_FO|NIFTY23OCT19500CE,19678.98,5
1767084839.5914717,NSE_FO|NIFTY23OCT19500CE,19680.08,6
1767084840.1100867,NSE_FO|NIFTY23OCT19500CE,19682.08,8
1767084840.6206422,NSE_FO|NIFTY23OCT19500CE,19683.79,5
1767084841.12578,NSE_FO|NIFTY23OCT19500CE,19684.04,7
1767084841.6413617,NSE_FO|NIFTY23OCT19500CE,19683.36,6
1767084842.1445663,NSE_FO|NIFTY23OCT19500CE,19682.98,1
1767084842.6597064,NSE_FO|NIFTY23OCT19500CE,19681.12,9
1767084843.1665034,NSE_FO|NIFTY23OCT19500CE,19681.68,10
1767084843.6711962,NSE_FO|NIFTY23OCT19500CE,19679.95,5
1767084844.1867368,NSE_FO|NIFTY23OCT19500CE,19681.74,8
1767084844.6920292,NSE_FO|NIFTY23OCT19500CE,19683.71,9
1767084845.1981418,NSE_FO|NIFTY23OCT19500CE,19685.19,1
1767084845.7027388,NSE_FO|NIFTY23OCT19500CE,19684.57,8
1767084846.2114453,NSE_FO|NIFTY23OCT19500CE,19686.02,2
1767084846.726975,NSE_FO|NIFTY23OCT19500CE,19684.06,7
1767084847.2312503,NSE_FO|NIFTY23OCT19500CE,19683.93,2
1767084847.7469108,NSE_FO|NIFTY23OCT19500CE,19684.62,10
1767084848.2594633,NSE_FO|NIFTY23OCT19500CE,19687.53,2
1767084848.7765894,NSE_FO|NIFTY23OCT19500CE,19688.92,2
1767084849.2835116,NSE_FO|NIFTY23OCT19500CE,19691.68,8
1767084849.798144,NSE_FO|NIFTY23OCT19500CE,19693.73,4
1767084850.3009682,NSE_FO|NIFTY23OCT19500CE,19694.15,5
1767084850.8156235,NSE_FO|NIFTY23OCT19500CE,19693.85,7
1767084851.3185651,NSE_FO|NIFTY23OCT19500CE,19695.07,2
1767084851.8341672,NSE_FO|NIFTY23OCT19500CE,19694.33,5
1767084852.3523932,NSE_FO|NIFTY23OCT19500CE,19692.68,4
1767084852.8691554,NSE_FO|NIFTY23OCT19500CE,19695.67,8
1767084853.3856227,NSE_FO|NIFTY23OCT19500CE,19698.4,9
1767084853.901312,NSE_FO|NIFTY23OCT19500CE,19700.31,8
1767084854.4041607,NSE_FO|NIFTY23OCT19500CE,19702.59,1
1767084854.917721,NSE_FO|NIFTY23OCT19500CE,19704.65,7
1767084855.42004,NSE_FO|NIFTY23OCT19500CE,19704.89,6
1767084855.9225843,NSE_FO|NIFTY23OCT19500CE,19705.43,4
1767084856.4379725,NSE_FO|NIFTY23OCT19500CE,19706.92,7
1767084856.9528549,NSE_FO|NIFTY23OCT19500CE,19705.74,6
1767084857.4569316,NSE_FO|NIFTY23OCT19500CE,19708.57,6
1767084857.973491,NSE_FO|NIFTY23OCT19500CE,19710.44,5
1767084858.4817297,NSE_FO|NIFTY23OCT19500CE,19712.41,4
1767084858.9907515,NSE_FO|NIFTY23OCT19500CE,19714.79,9
1767084859.5061524,NSE_FO|NIFTY23OCT19500CE,19714.96,3
1767084860.0222108,NSE_FO|NIFTY23OCT19500CE,19713.8,4
1767084860.5251322,NSE_FO|NIFTY23OCT19500CE,19716.61,8
1767084861.0343568,NSE_FO|NIFTY23OCT19500CE,19715.12,2
1767084861.5415485,NSE_FO|NIFTY23OCT19500CE,19717.5,5
1767084862.0582435,NSE_FO|NIFTY23OCT19500CE,19718.97,2
1767084862.571003,NSE_FO|NIFTY23OCT19500CE,19720.82,2
1767084863.0751321,NSE_FO|NIFTY23OCT19500CE,19719.49,4
1767084863.577718,NSE_FO|NIFTY23OCT19500CE,19719.96,8
1767084864.081781,NSE_FO|NIFTY23OCT19500CE,19719.26,1
1767084864.5956583,NSE_FO|NIFTY23OCT19500CE,19718.99,6
1767084865.109664,NSE_FO|NIFTY23OCT19500CE,19720.5,5
1767084865.6249485,NSE_FO|NIFTY23OCT19500CE,19720.63,5
1767084866.14122,NSE_FO|NIFTY23OCT19500CE,19722.52,6
1767084866.6464932,NSE_FO|NIFTY23OCT19500CE,19725.16,8
1767084867.1581247,NSE_FO|NIFTY23OCT19500CE,19724.43,1
1767084867.6620667,NSE_FO|NIFTY23OCT19500CE,19722.72,3
1767084868.1649494,NSE_FO|NIFTY23OCT19500CE,19724.87,9
1767084868.6749399,NSE_FO|NIFTY23OCT19500CE,19727.35,4
1767084869.180901,NSE_FO|NIFTY23OCT19500CE,19730.3,3
1767084869.6954248,NSE_FO|NIFTY23OCT19500CE,19732.12,4
1767084870.2099638,NSE_FO|NIFTY23OCT19500CE,19733.43,5
1767084870.71229,NSE_FO|NIFTY23OCT19500CE,19736.38,7
1767084871.2154148,NSE_FO|NIFTY23OCT19500CE,19735.39,1
1767084871.7251034,NSE_FO|NIFTY23OCT19500CE,19734.71,8
1767084872.2357023,NSE_FO|NIFTY23OCT19500CE,19733.9,5
1767084872.7516036,NSE_FO|NIFTY23OCT19500CE,19733.81,1
1767084873.2538826,NSE_FO|NIFTY23OCT19500CE,19733.48,6
1767084873.7667513,NSE_FO|NIFTY23OCT19500CE,19734.8,10
1767084874.2677717,NSE_FO|NIFTY23OCT19500CE,19737.23,9
1767084874.7691927,NSE_FO|NIFTY23OCT19500CE,19735.63,9
1767084875.2808387,NSE_FO|NIFTY23OCT19500CE,19737.99,10
1767084875.7837677,NSE_FO|NIFTY23OCT19500CE,19739.07,2
1767084876.2854266,NSE_FO|NIFTY23OCT19500CE,19741.8,10
1767084876.7864444,NSE_FO|NIFTY23OCT19500CE,19742.41,2
1767084877.2882252,NSE_FO|NIFTY23OCT19500CE,19740.58,9
1767084877.7902558,NSE_FO|NIFTY23OCT19500CE,19741.05,4
1767084878.3049366,NSE_FO|NIFTY23OCT19500CE,19743.75,7
1767084878.8057978,NSE_FO|NIFTY23OCT19500CE,19746.51,4
1767084879.3185065,NSE_FO|NIFTY23OCT19500CE,19746.3,8
1767084879.8224435,NSE_FO|NIFTY23OCT19500CE,19745.75,4
1767084880.3233097,NSE_FO|NIFTY23OCT19500CE,19744.1,2
1767084880.824307,NSE_FO|NIFTY23OCT19500CE,19746.39,3
1767084881.3405762,NSE_FO|NIFTY23OCT19500CE,19745.1,1
1767084881.8440201,NSE_FO|NIFTY23OCT19500CE,19745.9,7
1767084882.3454483,NSE_FO|NIFTY23OCT19500CE,19746.49,10
1767084882.8590868,NSE_FO|NIFTY23OCT19500CE,19747.83,8
1767084883.36499,NSE_FO|NIFTY23OCT19500CE,19747.76,1
1767084883.866233,NSE_FO|NIFTY23OCT19500CE,19745.8,4
1767084884.3766334,NSE_FO|NIFTY23OCT19500CE,19746.59,9
1767084884.8813758,NSE_FO|NIFTY23OCT19500CE,19748.37,10
1767084885.3955612,NSE_FO|NIFTY23OCT19500CE,19748.37,8
1767084885.9053664,NSE_FO|NIFTY23OCT19500CE,19750.73,3
1767084886.4115853,NSE_FO|NIFTY23OCT19500CE,19749.22,3
1767084886.9162521,NSE_FO|NIFTY23OCT19500CE,19749.8,5
1767084887.41886,NSE_FO|NIFTY23OCT19500CE,19751.64,2
1767084887.9224946,NSE_FO|NIFTY23OCT19500CE,19752.44,6
1767084888.4270701,NSE_FO|NIFTY23OCT19500CE,19753.39,9
1767084888.9282231,NSE_FO|NIFTY23OCT19500CE,19756.0,3
1767084889.4315557,NSE_FO|NIFTY23OCT19500CE,19758.06,7
1767084889.9342163,NSE_FO|NIFTY23OCT19500CE,19760.68,9
1767084890.4430685,NSE_FO|NIFTY23OCT19500CE,19759.34,2
1767084890.9554293,NSE_FO|NIFTY23OCT19500CE,19760.16,2
1767084891.4630902,NSE_FO|NIFTY23OCT19500CE,19759.21,2
1767084891.9785082,NSE_FO|NIFTY23OCT19500CE,19758.15,4
1767084892.484731,NSE_FO|NIFTY23OCT19500CE,19757.35,9
1767084893.0007145,NSE_FO|NIFTY23OCT19500CE,19755.66,10
1767084893.5020983,NSE_FO|NIFTY23OCT19500CE,19757.74,2
1767084894.0168147,NSE_FO|NIFTY23OCT19500CE,19760.27,9
1767084894.518723,NSE_FO|NIFTY23OCT19500CE,19760.74,9
1767084895.020103,NSE_FO|NIFTY23OCT19500CE,19759.67,2
1767084895.5264676,NSE_FO|NIFTY23OCT19500CE,19762.51,3
1767084896.03623,NSE_FO|NIFTY23OCT19500CE,19763.71,7
1767084896.5379825,NSE_FO|NIFTY23OCT19500CE,19765.36,8
1767084897.0431218,NSE_FO|NIFTY23OCT19500CE,19767.18,6
1767084897.5555737,NSE_FO|NIFTY23OCT19500CE,19770.07,5
1767084898.0582883,NSE_FO|NIFTY23OCT19500CE,19771.5,10
1767084898.560836,NSE_FO|NIFTY23OCT19500CE,19770.94,5
1767084899.073393,NSE_FO|NIFTY23OCT19500CE,19770.03,3
1767084899.5748296,NSE_FO|NIFTY23OCT19500CE,19770.6,8
1767084900.0814512,NSE_FO|NIFTY23OCT19500CE,19769.19,1
1767084900.5906572,NSE_FO|NIFTY23OCT19500CE,19769.29,3
1767084901.0916994,NSE_FO|NIFTY23OCT19500CE,19769.21,7
1767084901.608012,NSE_FO|NIFTY23OCT19500CE,19771.26,4
1767084902.122818,NSE_FO|NIFTY23OCT19500CE,19772.39,6
1767084902.6249626,NSE_FO|NIFTY23OCT19500CE,19773.68,10
1767084903.140402,NSE_FO|NIFTY23OCT19500CE,19776.0,5
1767084903.6504202,NSE_FO|NIFTY23OCT19500CE,19778.66,9
1767086253.4809413,NSE_FO|NIFTY23OCT19500CE,19498.93,2
1767087703.5165322,NSE_FO|NIFTY23OCT19500CE,19498.58,2
1767087950.867692,NSE_FO|NIFTY23OCT19500CE,19501.26,2
1767088493.056662,NSE_FO|NIFTY23OCT19500CE,19500.15,1
1769066956.3477461,NSE_FO|NIFTY23OCT19500CE,19502.46,2
1769066956.8666716,NSE_FO|NIFTY23OCT19500CE,19500.89,7
1769066957.3697946,NSE_FO|NIFTY23OCT19500CE,19500.81,10
1769066957.8726885,NSE_FO|NIFTY23OCT19500CE,19499.2,5
1769066958.3750682,NSE_FO|NIFTY23OCT19500CE,19500.47,2
1770106142.7342966,NSE_FO|NIFTY23OCT19500CE,19499.34,5
1770106143.251439,NSE_FO|NIFTY23OCT19500CE,19500.33,8
1770106143.7524242,NSE_FO|NIFTY23OCT19500CE,19501.78,7
1770106144.2673376,NSE_FO|NIFTY23OCT19500CE,19503.79,9
1770106144.7708058,NSE_FO|NIFTY23OCT19500CE,19502.06,8
1770106145.287784,NSE_FO|NIFTY23OCT19500CE,19503.67,3
1770106145.8045588,NSE_FO|NIFTY23OCT19500CE,19502.61,10
1770106146.3210127,NSE_FO|NIFTY23OCT19500CE,19502.44,9
1770106146.8366168,NSE_FO|NIFTY23OCT19500CE,19502.12,6
1770106147.3391771,NSE_FO|NIFTY23OCT19500CE,19501.34,8
1770106147.8561342,NSE_FO|NIFTY23OCT19500CE,19502.72,9
1770106148.3721879,NSE_FO|NIFTY23OCT19500CE,19502.89,8
1770106148.8739996,NSE_FO|NIFTY23OCT19500CE,19504.62,10
1770106149.3901002,NSE_FO|NIFTY23OCT19500CE,19506.51,10
1770106149.8914359,NSE_FO|NIFTY23OCT19500CE,19505.33,5
1770106150.4073124,NSE_FO|NIFTY23OCT19500CE,19504.63,8
1770106150.913308,NSE_FO|NIFTY23OCT19500CE,19506.05,10
1770106151.4247785,NSE_FO|NIFTY23OCT19500CE,19508.66,3
1770106151.940225,NSE_FO|NIFTY23OCT19500CE,19507.95,6
1770106152.4421406,NSE_FO|NIFTY23OCT19500CE,19508.24,8
1770106153.867467,NSE_FO|NIFTY23OCT19500CE,19500.71,7
1770106154.3747814,NSE_FO|NIFTY23OCT19500CE,19500.26,4
1770106154.8777997,NSE_FO|NIFTY23OCT19500CE,19502.93,10
1770106155.3823187,NSE_FO|NIFTY23OCT19500CE,19504.94,2
1770106155.8944924,NSE_FO|NIFTY23OCT19500CE,19505.97,7
1770106156.4052238,NSE_FO|NIFTY23OCT19500CE,19507.82,10
1770106156.9120245,NSE_FO|NIFTY23OCT19500CE,19508.26,8
1770106157.4270053,NSE_FO|NIFTY23OCT19500CE,19507.78,3
1770106157.9295208,NSE_FO|NIFTY23OCT19500CE,19508.01,10
1770106158.4348903,NSE_FO|NIFTY23OCT19500CE,19509.04,5
1770106159.3801677,NSE_FO|NIFTY23OCT19500CE,19508.21,1
1770106159.8823478,NSE_FO|NIFTY23OCT19500CE,19506.58,2
1770106160.3979964,NSE_FO|NIFTY23OCT19500CE,19506.09,4
1770106160.8992727,NSE_FO|NIFTY23OCT19500CE,19508.3,3
1770106161.4002624,NSE_FO|NIFTY23OCT19500CE,19507.04,1
1770106161.9128225,NSE_FO|NIFTY23OCT19500CE,19507.35,5
1770106162.7344255,NSE_FO|NIFTY23OCT19500CE,19510.01,7
1770106163.2420354,NSE_FO|NIFTY23OCT19500CE,19512.36,1
1770106163.7428925,NSE_FO|NIFTY23OCT19500CE,19511.29,1
1770106164.2547429,NSE_FO|NIFTY23OCT19500CE,19512.75,6
1770106164.7624846,NSE_FO|NIFTY23OCT19500CE,19515.54,2
1770106165.2704332,NSE_FO|NIFTY23OCT19500CE,19517.14,6
1770106165.772721,NSE_FO|NIFTY23OCT19500CE,19520.12,8
1770106166.2865198,NSE_FO|NIFTY23OCT19500CE,19520.08,7
1770106166.7883577,NSE_FO|NIFTY23OCT19500CE,19520.3,8
1770106167.2890654,NSE_FO|NIFTY23OCT19500CE,19522.79,5
1770106167.8008652,NSE_FO|NIFTY23OCT19500CE,19521.95,7
1770106168.302363,NSE_FO|NIFTY23OCT19500CE,19524.51,3
1770106168.8064246,NSE_FO|NIFTY23OCT19500CE,19525.1,1
1770106169.3220105,NSE_FO|NIFTY23OCT19500CE,19525.97,9
1770106169.8232856,NSE_FO|NIFTY23OCT19500CE,19528.87,9
1770106170.3246994,NSE_FO|NIFTY23OCT19500CE,19527.56,7
1770106170.8265712,NSE_FO|NIFTY23OCT19500CE,19528.66,10
1770106171.3404446,NSE_FO|NIFTY23OCT19500CE,19529.53,3
1770106171.8425212,NSE_FO|NIFTY23OCT19500CE,19527.8,1
1770106172.3439507,NSE_FO|NIFTY23OCT19500CE,19528.57,5
1770106172.8578799,NSE_FO|NIFTY23OCT19500CE,19529.97,8
1770106173.36023,NSE_FO|NIFTY23OCT19500CE,19532.67,7
1770106173.873504,NSE_FO|NIFTY23OCT19500CE,19531.79,4
1770106174.379292,NSE_FO|NIFTY23OCT19500CE,19529.8,1
1770106174.894087,NSE_FO|NIFTY23OCT19500CE,19531.86,4
1770106175.400575,NSE_FO|NIFTY23OCT19500CE,19532.01,10
1770106175.9104307,NSE_FO|NIFTY23OCT19500CE,19530.15,7
1770106176.4130054,NSE_FO|NIFTY23OCT19500CE,19528.66,1
1770106177.0677135,NSE_FO|NIFTY23OCT19500CE,19528.52,3
1770106177.576528,NSE_FO|NIFTY23OCT19500CE,19531.33,8
