Timestamp,Symbol,LTP,Volume
1767086253.9910634,NSE_FO|NIFTY,19497.61,5
1767088356.9656072,NSE_FO|NIFTY,19885.43,5
1767088357.47094,NSE_FO|NIFTY,19888.18,2
1767088357.980577,NSE_FO|NIFTY,19886.39,8
1767088358.4890797,NSE_FO|NIFTY,19888.32,3
1767088358.9984994,NSE_FO|NIFTY,19886.64,6
1767088359.5131881,NSE_FO|NIFTY,19885.66,5
1767088360.0174334,NSE_FO|NIFTY,19885.16,5
1767088360.5305173,NSE_FO|NIFTY,19884.77,1
1767088361.034645,NSE_FO|NIFTY,19885.69,5
1767088361.5380235,NSE_FO|NIFTY,19884.24,10
1767088362.0480425,NSE_FO|NIFTY,19885.89,2
1767088362.5488205,NSE_FO|NIFTY,19884.0,2
1767088363.0502784,NSE_FO|NIFTY,19882.25,3
1767088363.5585372,NSE_FO|NIFTY,19884.68,3
1767088364.0607395,NSE_FO|NIFTY,19887.1,5
1767088364.5702512,NSE_FO|NIFTY,19889.88,4
1767088365.0776453,NSE_FO|NIFTY,19889.74,4
1767088365.5930057,NSE_FO|NIFTY,19890.18,8
1767088366.1086435,NSE_FO|NIFTY,19888.86,6
1767088366.6191244,NSE_FO|NIFTY,19887.57,5
1767088367.1291473,NSE_FO|NIFTY,19889.66,4
1767088367.6309435,NSE_FO|NIFTY,19888.27,5
1767088368.1471734,NSE_FO|NIFTY,19890.88,9
1767088368.6540294,NSE_FO|NIFTY,19890.83,7
1767088369.161803,NSE_FO|NIFTY,19889.4,9
1767088369.6753988,NSE_FO|NIFTY,19889.51,1
1767088370.1818595,NSE_FO|NIFTY,19892.23,4
1767088370.6984425,NSE_FO|NIFTY,19894.67,4
1767088371.201453,NSE_FO|NIFTY,19897.09,5
1767088371.7085023,NSE_FO|NIFTY,19897.43,8
1767088372.2202911,NSE_FO|NIFTY,19899.07,8
1767088372.7350535,NSE_FO|NIFTY,19898.12,6
1767088373.2447054,NSE_FO|NIFTY,19899.72,3
1767088373.7465928,NSE_FO|NIFTY,19900.98,2
1767088374.2514634,NSE_FO|NIFTY,19902.69,4
1767088374.7651644,NSE_FO|NIFTY,19903.9,4
1767088375.2690227,NSE_FO|NIFTY,19904.12,7
1767088375.770538,NSE_FO|NIFTY,19905.59,5
1767088376.286233,NSE_FO|NIFTY,19905.34,1
1767088376.8014286,NSE_FO|NIFTY,19905.93,5
1767088377.3044858,NSE_FO|NIFTY,19906.84,8
1767088377.8183103,NSE_FO|NIFTY,19905.0,3
1767088378.325045,NSE_FO|NIFTY,19906.03,8
1767088378.8305705,NSE_FO|NIFTY,19905.47,3
1767088379.3369849,NSE_FO|NIFTY,19906.32,10
1767088379.8404431,NSE_FO|NIFTY,19909.1,10
1767088380.3521547,NSE_FO|NIFTY,19909.19,7
1767088380.8613198,NSE_FO|NIFTY,19909.69,8
1767088381.3718662,NSE_FO|NIFTY,19907.77,3
1767088381.8756557,NSE_FO|NIFTY,19908.78,3
1767088382.3815322,NSE_FO|NIFTY,19909.35,4
1767088382.889863,NSE_FO|NIFTY,19908.91,7
1767088383.39153,NSE_FO|NIFTY,19910.74,5
1767088383.892447,NSE_FO|NIFTY,19910.94,6
1767088384.4069939,NSE_FO|NIFTY,19913.01,7
1767088384.9084337,NSE_FO|NIFTY,19915.84,5
1767088385.4096398,NSE_FO|NIFTY,19915.37,6
1767088385.91069,NSE_FO|NIFTY,19913.77,7
1767088386.412255,NSE_FO|NIFTY,19916.29,7
1767088386.9277766,NSE_FO|NIFTY,19915.7,5
1767088387.443552,NSE_FO|NIFTY,19916.92,9
1767088387.9579554,NSE_FO|NIFTY,19917.36,8
1767088388.460971,NSE_FO|NIFTY,19916.07,2
1767088388.9618952,NSE_FO|NIFTY,19918.8,1
1767088389.4631119,NSE_FO|NIFTY,19920.5,1
1767088389.9788196,NSE_FO|NIFTY,19922.12,7
1767088390.4945338,NSE_FO|NIFTY,19922.41,3
1767088391.0086584,NSE_FO|NIFTY,19924.48,4
1767088391.5105453,NSE_FO|NIFTY,19925.33,10
1767088392.0163686,NSE_FO|NIFTY,19924.35,1
1767088392.5213082,NSE_FO|NIFTY,19924.6,3
1767088393.0268905,NSE_FO|NIFTY,19927.13,6
1767088393.5327992,NSE_FO|NIFTY,19927.92,7
1767088394.0424259,NSE_FO|NIFTY,19929.9,5
1767088394.5458217,NSE_FO|NIFTY,19931.28,3
1767088395.0523517,NSE_FO|NIFTY,19931.93,6
1767088395.5546608,NSE_FO|NIFTY,19930.84,9
1767088396.0598996,NSE_FO|NIFTY,19933.03,9
1767088396.5697784,NSE_FO|NIFTY,19933.87,6
1767088397.0820284,NSE_FO|NIFTY,19934.8,1
1767088397.595758,NSE_FO|NIFTY,19934.81,2
1767088398.1026876,NSE_FO|NIFTY,19937.68,7
1767088398.6044745,NSE_FO|NIFTY,19937.1,9
1767088399.1213057,NSE_FO|NIFTY,19938.78,2
1767088399.622948,NSE_FO|NIFTY,19937.04,6
1767088400.1379266,NSE_FO|NIFTY,19935.52,5
1767088400.6404235,NSE_FO|NIFTY,19935.63,10
1767088401.143719,NSE_FO|NIFTY,19933.92,6
1767088401.6575258,NSE_FO|NIFTY,19933.8,6
1767088402.1634123,NSE_FO|NIFTY,19935.55,3
1767088402.6659632,NSE_FO|NIFTY,19937.09,5
1767088403.1669447,NSE_FO|NIFTY,19936.85,5
1767088403.674828,NSE_FO|NIFTY,19936.61,2
1767088404.1770976,NSE_FO|NIFTY,19936.08,4
1767088404.6893537,NSE_FO|NIFTY,19938.74,3
1767088405.191118,NSE_FO|NIFTY,19936.81,2
1767088405.692991,NSE_FO|NIFTY,19935.58,1
1767088406.1954067,NSE_FO|NIFTY,19933.6,6
1767088406.7112174,NSE_FO|NIFTY,19933.68,3
1767088407.226673,NSE_FO|NIFTY,19935.9,7
1767088407.7293787,NSE_FO|NIFTY,19935.66,4
1767088408.2435615,NSE_FO|NIFTY,19934.57,7
1767088408.7471383,NSE_FO|NIFTY,19935.3,7
1767088409.2513459,NSE_FO|NIFTY,19935.52,10
1767088409.755344,NSE_FO|NIFTY,19933.89,9
1767088410.2630315,NSE_FO|NIFTY,19935.5,3
1767088410.7714899,NSE_FO|NIFTY,19934.79,7
1767088411.2870748,NSE_FO|NIFTY,19935.35,7
1767088411.7990537,NSE_FO|NIFTY,19937.39,7
1767088412.3004873,NSE_FO|NIFTY,19940.23,9
1767088412.8034995,NSE_FO|NIFTY,19939.98,7
1767088413.3110032,NSE_FO|NIFTY,19942.54,10
1767088413.825791,NSE_FO|NIFTY,19944.28,6
1767088414.3309822,NSE_FO|NIFTY,19944.82,8
1767088414.8353407,NSE_FO|NIFTY,19947.66,1
1767088415.3421,NSE_FO|NIFTY,19949.01,10
1767088415.8517168,NSE_FO|NIFTY,19947.06,7
1767088416.3680599,NSE_FO|NIFTY,19945.52,8
1767088416.8709326,NSE_FO|NIFTY,19947.09,7
1767088417.374079,NSE_FO|NIFTY,19948.41,3
1767088417.8868947,NSE_FO|NIFTY,19946.85,2
1767088418.3910277,NSE_FO|NIFTY,19948.52,3
1767088418.8989916,NSE_FO|NIFTY,19947.37,9
1767088419.4031503,NSE_FO|NIFTY,19948.02,6
1767088419.906099,NSE_FO|NIFTY,19948.98,4
1767088420.4201002,NSE_FO|NIFTY,19950.52,1
1767088420.9228613,NSE_FO|NIFTY,19949.29,6
1767088421.4394064,NSE_FO|NIFTY,19949.11,7
1767088421.9535341,NSE_FO|NIFTY,19949.21,2
1767088422.456773,NSE_FO|NIFTY,19951.85,8
1767088422.9604979,NSE_FO|NIFTY,19951.36,7
1767088423.4621708,NSE_FO|NIFTY,19952.45,9
1767088423.9642487,NSE_FO|NIFTY,19955.23,2
1767088424.4727852,NSE_FO|NIFTY,19956.22,6
1767088424.9750016,NSE_FO|NIFTY,19958.6,10
1767088425.4813294,NSE_FO|NIFTY,19959.03,5
1767088425.9935048,NSE_FO|NIFTY,19959.91,6
1767088426.5082724,NSE_FO|NIFTY,19958.4,4
1767088427.0116472,NSE_FO|NIFTY,19957.04,7
1767088427.5152373,NSE_FO|NIFTY,19959.0,9
1767088428.016543,NSE_FO|NIFTY,19960.26,1
1767088428.5294387,NSE_FO|NIFTY,19958.92,3
1767088429.0442793,NSE_FO|NIFTY,19957.14,9
1767088429.5450995,NSE_FO|NIFTY,19956.82,5
1767088430.0467827,NSE_FO|NIFTY,19958.48,4
1767088430.5480542,NSE_FO|NIFTY,19958.14,4
1767088431.0492516,NSE_FO|NIFTY,19958.48,1
1767088431.5642421,NSE_FO|NIFTY,19960.48,10
1767088432.0665197,NSE_FO|NIFTY,19961.91,5
1767088432.5762796,NSE_FO|NIFTY,19963.02,5
1767088433.0821128,NSE_FO|NIFTY,19963.71,5
1767088433.5946074,NSE_FO|NIFTY,19961.82,8
1767088434.096843,NSE_FO|NIFTY,19964.24,5
1767088434.6015892,NSE_FO|NIFTY,19963.55,9
1767088435.1147473,NSE_FO|NIFTY,19966.01,3
1767088435.6188986,NSE_FO|NIFTY,19965.12,8
1767088436.1198251,NSE_FO|NIFTY,19965.09,1
1767088436.6306107,NSE_FO|NIFTY,19965.53,1
1767088437.1468196,NSE_FO|NIFTY,19967.3,10
1767088437.6539986,NSE_FO|NIFTY,19966.73,2
1767088438.1628113,NSE_FO|NIFTY,19968.37,8
1767088438.6714528,NSE_FO|NIFTY,19968.25,8
1767088439.1730673,NSE_FO|NIFTY,19970.37,1
1767088439.688103,NSE_FO|NIFTY,19971.07,9
1767088440.2023656,NSE_FO|NIFTY,19970.27,9
1767088440.715159,NSE_FO|NIFTY,19970.28,5
1767088441.2213762,NSE_FO|NIFTY,19968.48,9
1767088441.7379694,NSE_FO|NIFTY,19970.48,2
1767088442.2452621,NSE_FO|NIFTY,19968.84,1
1767088442.7553792,NSE_FO|NIFTY,19969.73,9
1767088443.258596,NSE_FO|NIFTY,19967.82,4
1767088443.7728238,NSE_FO|NIFTY,19968.08,9
1767088444.2753727,NSE_FO|NIFTY,19969.75,1
1767088444.7772236,NSE_FO|NIFTY,19970.13,1
1767088445.2909815,NSE_FO|NIFTY,19969.32,2
1767088445.7939646,NSE_FO|NIFTY,19970.72,5
1767088446.3095455,NSE_FO|NIFTY,19971.21,1
1767088446.8158498,NSE_FO|NIFTY,19971.58,7
1767088447.324221,NSE_FO|NIFTY,19971.12,3
1767088447.8253558,NSE_FO|NIFTY,19972.9,5
1767088448.329824,NSE_FO|NIFTY,19973.46,8
1767088493.5839841,NSE_FO|NIFTY,19499.63,5
1767088494.087143,NSE_FO|NIFTY,19498.98,7
1767088494.5902045,NSE_FO|NIFTY,19500.49,5
1767088495.1019742,NSE_FO|NIFTY,19500.76,5
1767088495.6218917,NSE_FO|NIFTY,19502.54,5
1767088496.137581,NSE_FO|NIFTY,19503.02,3
1767088496.655511,NSE_FO|NIFTY,19502.23,1
1767088497.1689057,NSE_FO|NIFTY,19505.1,6
1767088497.685067,NSE_FO|NIFTY,19506.27,3
1767088498.2005622,NSE_FO|NIFTY,19505.48,1
1767088498.7052243,NSE_FO|NIFTY,19503.7,4
1767088499.2203443,NSE_FO|NIFTY,19503.29,5
1767088499.728923,NSE_FO|NIFTY,19501.56,1
1767088500.2385316,NSE_FO|NIFTY,19504.38,5
1767088500.7564836,NSE_FO|NIFTY,19505.34,7
1767088501.27401,NSE_FO|NIFTY,19504.71,1
1767088501.7927961,NSE_FO|NIFTY,19507.01,1
1767088502.307881,NSE_FO|NIFTY,19505.67,2
1767088502.8259854,NSE_FO|NIFTY,19507.76,4
1767088503.3417702,NSE_FO|NIFTY,19505.82,3
1767088503.859172,NSE_FO|NIFTY,19505.01,3
1767088504.3789485,NSE_FO|NIFTY,19505.06,5
1767088504.8934436,NSE_FO|NIFTY,19503.54,8
1767088505.4106493,NSE_FO|NIFTY,19502.83,6
1767088505.927829,NSE_FO|NIFTY,19502.12,1
1767088506.4461348,NSE_FO|NIFTY,19503.36,6
1767088506.959487,NSE_FO|NIFTY,19503.62,4
1767088507.4641817,NSE_FO|NIFTY,19504.87,8
1767088507.9769886,NSE_FO|NIFTY,19505.51,6
1767088508.4855642,NSE_FO|NIFTY,19505.23,2
1767088508.991173,NSE_FO|NIFTY,19503.43,9
1767088509.4948382,NSE_FO|NIFTY,19506.34,6
1767088509.997223,NSE_FO|NIFTY,19505.73,5
1767088510.5104976,NSE_FO|NIFTY,19504.48,4
1767088511.0150235,NSE_FO|NIFTY,19505.71,4
1767088511.5250196,NSE_FO|NIFTY,19507.98,8
1767088512.0313244,NSE_FO|NIFTY,19508.69,8
1767088512.5441093,NSE_FO|NIFTY,19511.08,8
1767088513.059857,NSE_FO|NIFTY,19510.27,1
1767088513.5619783,NSE_FO|NIFTY,19513.09,5
1767088514.0659204,NSE_FO|NIFTY,19511.68,1
1767088514.5783775,NSE_FO|NIFTY,19513.1,4
1767088515.0831575,NSE_FO|NIFTY,19512.06,10
1767088515.5883007,NSE_FO|NIFTY,19512.53,4
1767088516.1003585,NSE_FO|NIFTY,19515.37,3
1767088516.602977,NSE_FO|NIFTY,19518.06,10
1767088517.1061919,NSE_FO|NIFTY,19518.03,7
1767088517.6192598,NSE_FO|NIFTY,19518.97,5
1767088518.133642,NSE_FO|NIFTY,19517.79,7
1767088518.6354616,NSE_FO|NIFTY,19519.41,4
1767088519.1416647,NSE_FO|NIFTY,19517.7,10
1767088519.653437,NSE_FO|NIFTY,19517.56,3
1767088520.1686363,NSE_FO|NIFTY,19518.16,1
1767088520.670872,NSE_FO|NIFTY,19520.86,3
1767088521.177711,NSE_FO|NIFTY,19519.78,10
1767088521.6796227,NSE_FO|NIFTY,19522.39,2
1767088522.1956658,NSE_FO|NIFTY,19524.36,8
1767088522.7102408,NSE_FO|NIFTY,19526.98,3
1767088523.2240126,NSE_FO|NIFTY,19525.54,3
1767088523.7368052,NSE_FO|NIFTY,19528.14,1
1767088524.2520723,NSE_FO|NIFTY,19528.61,9
1767088524.7562535,NSE_FO|NIFTY,19527.8,10
1767088525.2696726,NSE_FO|NIFTY,19527.77,5
1767088525.7817447,NSE_FO|NIFTY,19529.24,1
1767088526.2982924,NSE_FO|NIFTY,19529.17,2
1767088526.8100603,NSE_FO|NIFTY,19527.64,2
1767088527.3276265,NSE_FO|NIFTY,19527.47,4
1767088527.8399398,NSE_FO|NIFTY,19529.13,8
1767088528.346731,NSE_FO|NIFTY,19528.94,4
1767088528.9330528,NSE_FO|NIFTY,19531.9,8
1767088529.4469597,NSE_FO|NIFTY,19530.61,10
1767088529.9642656,NSE_FO|NIFTY,19528.96,10
1767088530.5052686,NSE_FO|NIFTY,19527.51,3
1767088531.059703,NSE_FO|NIFTY,19526.5,4
1767088531.6324637,NSE_FO|NIFTY,19529.25,10
1767088532.181336,NSE_FO|NIFTY,19528.37,10
1767088532.6995833,NSE_FO|NIFTY,19528.67,10
1767088533.2023704,NSE_FO|NIFTY,19528.16,8
1767088533.716772,NSE_FO|NIFTY,19529.6,10
1767088534.2327244,NSE_FO|NIFTY,19528.88,1
1767088534.739961,NSE_FO|NIFTY,19531.53,10
1767088535.2494602,NSE_FO|NIFTY,19529.85,10
1767088535.7513201,NSE_FO|NIFTY,19530.06,7
1767088536.2657373,NSE_FO|NIFTY,19529.12,9
1767088536.7688942,NSE_FO|NIFTY,19528.05,10
1767088537.285342,NSE_FO|NIFTY,19529.5,9
1767088537.8015964,NSE_FO|NIFTY,19530.39,9
1767088538.3042445,NSE_FO|NIFTY,19532.31,5
1767088538.8206532,NSE_FO|NIFTY,19530.71,9
1767088539.3220997,NSE_FO|NIFTY,19530.5,1
1767088539.8274803,NSE_FO|NIFTY,19531.27,7
1767088540.337097,NSE_FO|NIFTY,19529.66,4
1767088540.854829,NSE_FO|NIFTY,19530.43,5
1767088541.361827,NSE_FO|NIFTY,19530.46,4
1767088541.8643944,NSE_FO|NIFTY,19529.25,7
1767088542.3704517,NSE_FO|NIFTY,19532.18,9
1767088542.887397,NSE_FO|NIFTY,19534.97,7
1767088543.3899915,NSE_FO|NIFTY,19535.8,4
1767088543.908749,NSE_FO|NIFTY,19537.72,3
1767088544.4241135,NSE_FO|NIFTY,19538.37,2
1767088544.9291902,NSE_FO|NIFTY,19539.21,6
1767088545.4432428,NSE_FO|NIFTY,19540.93,2
1767088545.9567926,NSE_FO|NIFTY,19540.37,9
1767088546.465566,NSE_FO|NIFTY,19542.49,9
1767088546.9764147,NSE_FO|NIFTY,19542.7,2
1767088547.4807987,NSE_FO|NIFTY,19544.82,4
1767088547.983643,NSE_FO|NIFTY,19543.78,2
1767088548.4945154,NSE_FO|NIFTY,19545.8,3
1767088549.0090532,NSE_FO|NIFTY,19546.43,10
1767088549.513767,NSE_FO|NIFTY,19546.24,3
1767088550.0270915,NSE_FO|NIFTY,19547.93,10
1767088550.5285914,NSE_FO|NIFTY,19548.04,6
1767088551.0333753,NSE_FO|NIFTY,19550.25,4
1767088551.5423977,NSE_FO|NIFTY,19551.81,7
1767088552.0485475,NSE_FO|NIFTY,19554.77,4
1767088552.5591757,NSE_FO|NIFTY,19555.39,8
1767088553.0724485,NSE_FO|NIFTY,19557.01,5
1767088553.5877223,NSE_FO|NIFTY,19556.7,7
1767088554.0986037,NSE_FO|NIFTY,19556.77,10
1767088554.6142328,NSE_FO|NIFTY,19555.81,9
1767088555.1274471,NSE_FO|NIFTY,19555.11,7
1767088555.6320832,NSE_FO|NIFTY,19553.75,2
1767088556.1371136,NSE_FO|NIFTY,19555.9,1
1767088556.643904,NSE_FO|NIFTY,19554.38,7
1767088557.1531494,NSE_FO|NIFTY,19554.68,5
1767088557.670479,NSE_FO|NIFTY,19553.04,3
1767088558.172648,NSE_FO|NIFTY,19553.12,8
1767088558.6878974,NSE_FO|NIFTY,19556.09,8
1767088559.202559,NSE_FO|NIFTY,19557.53,4
1767088559.7050073,NSE_FO|NIFTY,19556.66,2
1767088560.2223053,NSE_FO|NIFTY,19554.84,4
1767088560.732043,NSE_FO|NIFTY,19554.99,9
1767088561.2399063,NSE_FO|NIFTY,19556.96,8
1767088561.7521718,NSE_FO|NIFTY,19557.14,2
1767088562.2624235,NSE_FO|NIFTY,19557.56,4
1767088562.773536,NSE_FO|NIFTY,19559.47,8
1767088563.2898035,NSE_FO|NIFTY,19557.86,2
1767088563.7935276,NSE_FO|NIFTY,19559.62,10
1767088564.307558,NSE_FO|NIFTY,19558.02,1
1767088564.8117802,NSE_FO|NIFTY,19557.32,4
1767088565.3236363,NSE_FO|NIFTY,19555.39,10
1767088565.8343391,NSE_FO|NIFTY,19555.69,7
1767088566.342737,NSE_FO|NIFTY,19555.46,1
1767088566.8452623,NSE_FO|NIFTY,19557.93,2
1767088567.351209,NSE_FO|NIFTY,19555.99,6
1767088567.8576617,NSE_FO|NIFTY,19556.67,10
1767088568.3621843,NSE_FO|NIFTY,19557.86,2
1767088568.8703156,NSE_FO|NIFTY,19556.9,9
1767088569.3772006,NSE_FO|NIFTY,19556.48,10
1767088569.8909233,NSE_FO|NIFTY,19557.67,9
1767088570.3928692,NSE_FO|NIFTY,19560.27,6
1767088570.8999653,NSE_FO|NIFTY,19560.3,1
1767088571.41077,NSE_FO|NIFTY,19561.53,4
1767088571.9171453,NSE_FO|NIFTY,19562.95,5
1767088572.434024,NSE_FO|NIFTY,19564.49,6
1767088572.9387443,NSE_FO|NIFTY,19563.72,6
1767088573.4466138,NSE_FO|NIFTY,19565.11,2
1767088573.9507463,NSE_FO|NIFTY,19566.93,2
1767088574.4648077,NSE_FO|NIFTY,19566.93,5
1767088574.9809499,NSE_FO|NIFTY,19567.72,1
1767088575.495539,NSE_FO|NIFTY,19567.54,5
1767088575.997948,NSE_FO|NIFTY,19570.23,2
1767088576.5070517,NSE_FO|NIFTY,19569.11,7
1767088577.0161,NSE_FO|NIFTY,19567.15,5
1767088577.5184414,NSE_FO|NIFTY,19566.34,5
1767088578.034992,NSE_FO|NIFTY,19565.01,5
1767088578.5485926,NSE_FO|NIFTY,19566.26,4
1767088579.0583656,NSE_FO|NIFTY,19566.31,10
1767088579.5700736,NSE_FO|NIFTY,19567.49,10
1767088580.082625,NSE_FO|NIFTY,19568.81,9
1767088580.5865462,NSE_FO|NIFTY,19571.27,3
1767088581.0892117,NSE_FO|NIFTY,19573.55,4
1767088581.6066077,NSE_FO|NIFTY,19575.69,5
1767088582.1214185,NSE_FO|NIFTY,19576.72,10
1767088582.6242669,NSE_FO|NIFTY,19577.94,8
1767088583.1274974,NSE_FO|NIFTY,19577.96,10
1767088583.640259,NSE_FO|NIFTY,19580.8,8
1767088584.1575434,NSE_FO|NIFTY,19582.97,4
1767088584.6604962,NSE_FO|NIFTY,19583.89,10
1767088585.1662138,NSE_FO|NIFTY,19586.33,4
1767088585.6689932,NSE_FO|NIFTY,19585.36,7
1767088586.1725166,NSE_FO|NIFTY,19587.67,2
1767088586.6883035,NSE_FO|NIFTY,19586.96,1
1767088587.1923323,NSE_FO|NIFTY,19587.54,1
1767088587.709647,NSE_FO|NIFTY,19586.31,7
1767088588.2246623,NSE_FO|NIFTY,19584.46,3
1767088588.726775,NSE_FO|NIFTY,19585.12,3
1767088589.2439475,NSE_FO|NIFTY,19584.92,2
1767088589.759895,NSE_FO|NIFTY,19585.06,1
1767088590.2622516,NSE_FO|NIFTY,19584.08,5
1767088590.77237,NSE_FO|NIFTY,19584.9,3
1767088591.2797856,NSE_FO|NIFTY,19583.95,3
1767088591.7861116,NSE_FO|NIFTY,19584.31,4
1767088592.29206,NSE_FO|NIFTY,19585.19,3
1767088592.7977629,NSE_FO|NIFTY,19586.88,9
1767088593.3125858,NSE_FO|NIFTY,19588.37,10
1767088593.81671,NSE_FO|NIFTY,19591.37,3
1767088594.327046,NSE_FO|NIFTY,19592.43,3
1767088594.8417625,NSE_FO|NIFTY,19593.26,7
1767088595.3470125,NSE_FO|NIFTY,19592.07,1
1767088595.8498971,NSE_FO|NIFTY,19591.0,10
1767088596.358607,NSE_FO|NIFTY,19589.7,7
1767088596.8653045,NSE_FO|NIFTY,19590.12,6
1767088597.3675063,NSE_FO|NIFTY,19590.26,7
1767088597.8713157,NSE_FO|NIFTY,19591.78,9
1767088598.3738017,NSE_FO|NIFTY,19592.16,8
1767088598.8756762,NSE_FO|NIFTY,19593.52,6
1767088599.3878858,NSE_FO|NIFTY,19592.87,5
1767088599.8997653,NSE_FO|NIFTY,19593.19,5
1767088600.40705,NSE_FO|NIFTY,19592.56,1
1767088600.9200852,NSE_FO|NIFTY,19594.39,9
1767088601.4303694,NSE_FO|NIFTY,19597.22,6
1767088601.941,NSE_FO|NIFTY,19596.74,6
1767088602.4466188,NSE_FO|NIFTY,19599.08,2
1767088602.9489543,NSE_FO|NIFTY,19598.78,6
1767088603.4531372,NSE_FO|NIFTY,19600.0,4
1767088603.9572368,NSE_FO|NIFTY,19600.75,6
1767088604.466464,NSE_FO|NIFTY,19602.71,5
1767088604.9688997,NSE_FO|NIFTY,19601.54,10
1767088605.4825578,NSE_FO|NIFTY,19601.14,6
1767088605.988211,NSE_FO|NIFTY,19600.01,2
1767088606.499131,NSE_FO|NIFTY,19601.28,7
1767088607.0064573,NSE_FO|NIFTY,19601.93,5
1767088607.5097713,NSE_FO|NIFTY,19602.66,4
1767088608.0158515,NSE_FO|NIFTY,19603.06,1
1767088608.5195165,NSE_FO|NIFTY,19602.61,6
1767088609.026398,NSE_FO|NIFTY,19601.73,8
1767088609.5351338,NSE_FO|NIFTY,19604.64,6
1767088610.0413306,NSE_FO|NIFTY,19606.66,6
1767088610.5436199,NSE_FO|NIFTY,19609.38,4
1767088611.0548139,NSE_FO|NIFTY,19607.96,2
1767088611.5575387,NSE_FO|NIFTY,19606.13,6
1767088612.0663552,NSE_FO|NIFTY,19606.42,10
1767088612.5717206,NSE_FO|NIFTY,19605.66,6
1767088613.081759,NSE_FO|NIFTY,19606.27,5
1767088613.5877209,NSE_FO|NIFTY,19604.78,6
1767088614.0983942,NSE_FO|NIFTY,19604.95,7
1767088614.60413,NSE_FO|NIFTY,19607.57,4
1767088615.1088197,NSE_FO|NIFTY,19607.91,7
1767088615.6190014,NSE_FO|NIFTY,19609.52,1
1767088616.1309924,NSE_FO|NIFTY,19609.91,1
1767088616.6426747,NSE_FO|NIFTY,19608.95,10
1767088617.1521215,NSE_FO|NIFTY,19607.64,8
1767088617.657657,NSE_FO|NIFTY,19607.33,8
1767088618.1673393,NSE_FO|NIFTY,19609.92,10
1767088618.6754682,NSE_FO|NIFTY,19610.99,3
1767088619.176897,NSE_FO|NIFTY,19613.57,6
1767088619.68541,NSE_FO|NIFTY,19615.94,6
1767088620.1933115,NSE_FO|NIFTY,19615.93,9
1767088620.694937,NSE_FO|NIFTY,19616.92,2
1767088621.2038467,NSE_FO|NIFTY,19618.11,9
1767088621.706117,NSE_FO|NIFTY,19618.1,5
1767088622.2071927,NSE_FO|NIFTY,19618.63,3
1767088622.7204776,NSE_FO|NIFTY,19617.75,2
1767088623.22911,NSE_FO|NIFTY,19618.06,7
1767088623.7342896,NSE_FO|NIFTY,19620.34,7
1767088624.240544,NSE_FO|NIFTY,19620.61,9
1767088624.751521,NSE_FO|NIFTY,19623.14,7
1767088625.2548182,NSE_FO|NIFTY,19621.33,5
1767088625.7588015,NSE_FO|NIFTY,19619.39,10
1767088626.2748952,NSE_FO|NIFTY,19618.62,4
1767088626.7889907,NSE_FO|NIFTY,19618.09,9
1767088627.3039489,NSE_FO|NIFTY,19618.33,5
1767088627.817005,NSE_FO|NIFTY,19616.87,4
1767088628.318321,NSE_FO|NIFTY,19616.09,7
1767088628.8235295,NSE_FO|NIFTY,19617.59,4
1767088629.3309364,NSE_FO|NIFTY,19616.22,3
1767088629.8446772,NSE_FO|NIFTY,19619.03,2
1767088630.3549016,NSE_FO|NIFTY,19619.58,2
1767088630.8650863,NSE_FO|NIFTY,19620.82,2
1767088631.3753164,NSE_FO|NIFTY,19620.25,3
1767088631.8784578,NSE_FO|NIFTY,19618.4,8
1767088632.3841898,NSE_FO|NIFTY,19620.98,10
1767088632.887709,NSE_FO|NIFTY,19620.95,2
1767088633.3957202,NSE_FO|NIFTY,19623.68,3
1767088633.9117115,NSE_FO|NIFTY,19624.52,6
1767088634.4208205,NSE_FO|NIFTY,19627.49,4
1767088634.9338157,NSE_FO|NIFTY,19627.39,5
1767088635.436704,NSE_FO|NIFTY,19625.45,10
1767088635.9416149,NSE_FO|NIFTY,19625.57,3
1767088636.4498265,NSE_FO|NIFTY,19626.01,2
1767088636.9519684,NSE_FO|NIFTY,19627.45,3
1767088637.4571269,NSE_FO|NIFTY,19625.66,1
1767088637.9733741,NSE_FO|NIFTY,19627.05,6
1767088638.4796987,NSE_FO|NIFTY,19626.87,8
1767088638.991452,NSE_FO|NIFTY,19628.82,10
1767088639.5037446,NSE_FO|NIFTY,19627.72,2
1767088640.012509,NSE_FO|NIFTY,19626.79,1
1767088640.5195668,NSE_FO|NIFTY,19627.56,9
1767088641.0253708,NSE_FO|NIFTY,19626.22,2
1767088641.5295942,NSE_FO|NIFTY,19624.89,3
1767088642.0311298,NSE_FO|NIFTY,19625.79,6
1767088642.5370054,NSE_FO|NIFTY,19623.99,6
1767088643.047217,NSE_FO|NIFTY,19626.94,8
1767088643.5558944,NSE_FO|NIFTY,19629.26,6
1767088644.0618253,NSE_FO|NIFTY,19629.77,6
1767088644.5661738,NSE_FO|NIFTY,19629.22,1
1767088645.0680702,NSE_FO|NIFTY,19629.42,1
1767088645.5768077,NSE_FO|NIFTY,19632.19,2
1767088646.0843012,NSE_FO|NIFTY,19631.62,9
1767088646.5910132,NSE_FO|NIFTY,19630.6,3
1767088647.0967283,NSE_FO|NIFTY,19632.8,10
1767088647.5980203,NSE_FO|NIFTY,19631.22,6
1767088648.103322,NSE_FO|NIFTY,19630.12,5
