Timestamp,Event_Type,Data_Hash,Raw_Data
2025-12-26T17:42:53.639949,SIGNAL,3059288592696232719,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19603.45, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:42:53.644199,ORDER_VAL,-33328793521129331,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19603.45, 'type': 'MARKET'}"
2025-12-26T17:42:53.760221,ORDER_EXEC,4895320070164528019,"{'status': 'FILLED', 'order_id': 'PAPER_1724.8871573', 'price': 19603.45, 'avg_price': 19603.45, 'quantity': 50}"
2025-12-26T17:42:54.141936,SIGNAL,-3228352525378048909,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19603.16, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:42:54.147656,ORDER_VAL,-4548934741633179101,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19603.16, 'type': 'MARKET'}"
2025-12-26T17:42:54.297371,ORDER_EXEC,8115464496191699595,"{'status': 'FILLED', 'order_id': 'PAPER_1725.4026882', 'price': 19603.16, 'avg_price': 19603.16, 'quantity': 50}"
2025-12-26T17:42:56.171450,SIGNAL,-7016395837028591143,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19617.64, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:42:56.171879,ORDER_VAL,7062030202656605323,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19617.64, 'type': 'MARKET'}"
2025-12-26T17:42:56.283265,ORDER_EXEC,-7186763656381679385,"{'status': 'FILLED', 'order_id': 'PAPER_1727.4136624', 'price': 19617.64, 'avg_price': 19617.64, 'quantity': 50}"
2025-12-26T17:42:58.201415,SIGNAL,249790651548268219,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19634.65, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:42:58.201705,ORDER_VAL,-5790129577421399673,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19634.65, 'type': 'MARKET'}"
2025-12-26T17:42:58.317969,ORDER_EXEC,-2962936909877838661,"{'status': 'FILLED', 'order_id': 'PAPER_1729.4478367', 'price': 19634.65, 'avg_price': 19634.65, 'quantity': 50}"
2025-12-26T17:43:08.371365,SIGNAL,1276670091944353827,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19688.61, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:08.371810,ORDER_VAL,7777571931675742537,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19688.61, 'type': 'MARKET'}"
2025-12-26T17:43:08.477564,ORDER_EXEC,2867143901056249437,"{'status': 'FILLED', 'order_id': 'PAPER_1739.6077738', 'price': 19688.61, 'avg_price': 19688.61, 'quantity': 50}"
2025-12-26T17:43:08.874962,SIGNAL,-6014785784301200671,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19698.88, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:08.875439,ORDER_VAL,-1410545823909391657,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19698.88, 'type': 'MARKET'}"
2025-12-26T17:43:08.979902,ORDER_EXEC,9216441903403153775,"{'status': 'FILLED', 'order_id': 'PAPER_1740.1103165', 'price': 19698.88, 'avg_price': 19698.88, 'quantity': 50}"
2025-12-26T17:43:09.380468,SIGNAL,-2715018408715827040,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19713.23, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:09.381213,ORDER_VAL,-8264714544372968560,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19713.23, 'type': 'MARKET'}"
2025-12-26T17:43:09.482636,ORDER_EXEC,4653609006075427032,"{'status': 'FILLED', 'order_id': 'PAPER_1740.6131634', 'price': 19713.23, 'avg_price': 19713.23, 'quantity': 50}"
2025-12-26T17:43:09.881790,SIGNAL,-2058229534691303936,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19721.96, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:09.882027,ORDER_VAL,5953046530990059143,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19721.96, 'type': 'MARKET'}"
2025-12-26T17:43:09.995185,ORDER_EXEC,-8719149127534585449,"{'status': 'FILLED', 'order_id': 'PAPER_1741.1256619', 'price': 19721.96, 'avg_price': 19721.96, 'quantity': 50}"
2025-12-26T17:43:10.386127,SIGNAL,7419501934832594460,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19720.29, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:10.388895,ORDER_VAL,-4291088500164038036,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19720.29, 'type': 'MARKET'}"
2025-12-26T17:43:10.501484,ORDER_EXEC,-7636313406073762581,"{'status': 'FILLED', 'order_id': 'PAPER_1741.6296315', 'price': 19720.29, 'avg_price': 19720.29, 'quantity': 50}"
2025-12-26T17:43:10.902278,SIGNAL,2489815754975182112,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19713.55, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:10.907075,ORDER_VAL,8362482124434273095,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19713.55, 'type': 'MARKET'}"
2025-12-26T17:43:11.038200,ORDER_EXEC,-5851548294623911398,"{'status': 'FILLED', 'order_id': 'PAPER_1742.1611194', 'price': 19713.55, 'avg_price': 19713.55, 'quantity': 50}"
2025-12-26T17:43:11.404391,SIGNAL,-8237165720010301880,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19725.33, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:11.407814,ORDER_VAL,7494184025312911430,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19725.33, 'type': 'MARKET'}"
2025-12-26T17:43:11.517149,ORDER_EXEC,-6000287459356918929,"{'status': 'FILLED', 'order_id': 'PAPER_1742.644947', 'price': 19725.33, 'avg_price': 19725.33, 'quantity': 50}"
2025-12-26T17:43:11.904598,SIGNAL,1263704349722653833,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19719.98, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:11.911513,ORDER_VAL,-7960296462616707392,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19719.98, 'type': 'MARKET'}"
2025-12-26T17:43:12.024949,ORDER_EXEC,-1850876616870725984,"{'status': 'FILLED', 'order_id': 'PAPER_1743.1455007', 'price': 19719.98, 'avg_price': 19719.98, 'quantity': 50}"
2025-12-26T17:43:12.922733,SIGNAL,-8204862247839978402,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19724.26, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:12.924090,ORDER_VAL,8286140397911017135,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19724.26, 'type': 'MARKET'}"
2025-12-26T17:43:13.039141,ORDER_EXEC,3019356759299952325,"{'status': 'FILLED', 'order_id': 'PAPER_1744.1635125', 'price': 19724.26, 'avg_price': 19724.26, 'quantity': 50}"
2025-12-26T17:43:13.488871,SIGNAL,-7669878564818610673,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19737.06, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:13.489572,ORDER_VAL,-9083686129685772137,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19737.06, 'type': 'MARKET'}"
2025-12-26T17:43:13.760970,ORDER_EXEC,-686771574916296259,"{'status': 'FILLED', 'order_id': 'PAPER_1744.8636402', 'price': 19737.06, 'avg_price': 19737.06, 'quantity': 50}"
2025-12-26T17:43:14.025799,SIGNAL,4723309179889854055,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19747.96, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:14.231605,ORDER_VAL,5099605237542245064,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19747.96, 'type': 'MARKET'}"
2025-12-26T17:43:14.469918,ORDER_EXEC,2186372111846694505,"{'status': 'FILLED', 'order_id': 'PAPER_1745.5641209', 'price': 19747.96, 'avg_price': 19747.96, 'quantity': 50}"
2025-12-26T17:43:14.485198,SIGNAL,-3236417437710191911,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19739.12, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:14.496635,ORDER_VAL,-885834413883467414,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19739.12, 'type': 'MARKET'}"
2025-12-26T17:43:14.629868,ORDER_EXEC,-3348594732379970496,"{'status': 'FILLED', 'order_id': 'PAPER_1745.7475021', 'price': 19739.12, 'avg_price': 19739.12, 'quantity': 50}"
2025-12-26T17:43:15.491704,SIGNAL,-7317647905976871082,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19747.54, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:15.494904,ORDER_VAL,2958494251302601361,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19747.54, 'type': 'MARKET'}"
2025-12-26T17:43:15.606632,ORDER_EXEC,9085715717705711036,"{'status': 'FILLED', 'order_id': 'PAPER_1746.7321558', 'price': 19747.54, 'avg_price': 19747.54, 'quantity': 50}"
2025-12-26T17:43:16.004790,SIGNAL,7395979255545589140,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19757.88, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:16.012614,ORDER_VAL,-533510944225712612,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19757.88, 'type': 'MARKET'}"
2025-12-26T17:43:16.143550,ORDER_EXEC,-5634530264933802660,"{'status': 'FILLED', 'order_id': 'PAPER_1747.2623189', 'price': 19757.88, 'avg_price': 19757.88, 'quantity': 50}"
2025-12-26T17:43:16.156628,ORDER_VAL,3313786275955558994,"{'symbol': 'NSE_FO|NIFTY26OCT19500CE', 'action': 'BUY', 'quantity': 50, 'price': 0.0, 'source': 'MANUAL_UI'}"
2025-12-26T17:43:16.280702,ORDER_EXEC,-5578486388133924550,"{'status': 'FILLED', 'order_id': 'PAPER_1747.4077156', 'price': 0.0, 'avg_price': 0.0, 'quantity': 50}"
2025-12-26T17:43:16.507689,SIGNAL,-9076240235179915251,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19767.78, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:16.508221,ORDER_VAL,5555879439818918759,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19767.78, 'type': 'MARKET'}"
2025-12-26T17:43:16.622499,ORDER_EXEC,9132641729836346003,"{'status': 'FILLED', 'order_id': 'PAPER_1747.7484972', 'price': 19767.78, 'avg_price': 19767.78, 'quantity': 50}"
2025-12-26T17:43:17.025974,SIGNAL,4577217736676793719,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19763.38, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:17.033720,ORDER_VAL,-2446878993220765370,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19763.38, 'type': 'MARKET'}"
2025-12-26T17:43:17.177962,ORDER_EXEC,-8989170923370868141,"{'status': 'FILLED', 'order_id': 'PAPER_1748.2986042', 'price': 19763.38, 'avg_price': 19763.38, 'quantity': 50}"
2025-12-26T17:43:20.587363,SIGNAL,-3227068090835376045,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19796.41, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:20.589251,ORDER_VAL,6427253377871597793,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19796.41, 'type': 'MARKET'}"
2025-12-26T17:43:20.692507,ORDER_EXEC,-5363514004554768079,"{'status': 'FILLED', 'order_id': 'PAPER_1751.8228527', 'price': 19796.41, 'avg_price': 19796.41, 'quantity': 50}"
2025-12-26T17:43:22.108164,SIGNAL,-7056202023623548808,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19805.58, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:22.108541,ORDER_VAL,-2079926946170571120,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19805.58, 'type': 'MARKET'}"
2025-12-26T17:43:22.211217,ORDER_EXEC,8814047498088984976,"{'status': 'FILLED', 'order_id': 'PAPER_1753.3412279', 'price': 19805.58, 'avg_price': 19805.58, 'quantity': 50}"
2025-12-26T17:43:22.611437,SIGNAL,3834025777750930440,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19816.08, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:22.611813,ORDER_VAL,-2188292336705766071,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19816.08, 'type': 'MARKET'}"
2025-12-26T17:43:22.715632,ORDER_EXEC,-1327577826936893325,"{'status': 'FILLED', 'order_id': 'PAPER_1753.8460041', 'price': 19816.08, 'avg_price': 19816.08, 'quantity': 50}"
2025-12-26T17:43:23.117518,SIGNAL,-8140805632211279333,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19830.95, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:23.117793,ORDER_VAL,-4083461215685832533,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19830.95, 'type': 'MARKET'}"
2025-12-26T17:43:23.226227,ORDER_EXEC,3020413204880381183,"{'status': 'FILLED', 'order_id': 'PAPER_1754.3564593', 'price': 19830.95, 'avg_price': 19830.95, 'quantity': 50}"
2025-12-26T17:43:23.618603,SIGNAL,-4661601729419380911,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19836.02, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:23.619066,ORDER_VAL,6515114335131316134,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19836.02, 'type': 'MARKET'}"
2025-12-26T17:43:23.724968,ORDER_EXEC,4958503357341023406,"{'status': 'FILLED', 'order_id': 'PAPER_1754.8553406', 'price': 19836.02, 'avg_price': 19836.02, 'quantity': 50}"
2025-12-26T17:43:24.119292,SIGNAL,-396755747464232629,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19830.53, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:24.119650,ORDER_VAL,-247884351826609912,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19830.53, 'type': 'MARKET'}"
2025-12-26T17:43:24.224227,ORDER_EXEC,-9013448563747953149,"{'status': 'FILLED', 'order_id': 'PAPER_1755.354621', 'price': 19830.53, 'avg_price': 19830.53, 'quantity': 50}"
2025-12-26T17:43:24.631081,SIGNAL,-1327651368778437358,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19841.79, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:24.631582,ORDER_VAL,-5849903387195450387,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19841.79, 'type': 'MARKET'}"
2025-12-26T17:43:24.734820,ORDER_EXEC,3950006487071078316,"{'status': 'FILLED', 'order_id': 'PAPER_1755.8652506', 'price': 19841.79, 'avg_price': 19841.79, 'quantity': 50}"
2025-12-26T17:43:25.133082,SIGNAL,-5302048106287055677,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19850.85, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:25.133337,ORDER_VAL,6316936493786099162,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19850.85, 'type': 'MARKET'}"
2025-12-26T17:43:25.238895,ORDER_EXEC,-7936529964688988348,"{'status': 'FILLED', 'order_id': 'PAPER_1756.3688291', 'price': 19850.85, 'avg_price': 19850.85, 'quantity': 50}"
2025-12-26T17:43:25.645073,SIGNAL,2431730349925060893,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19856.47, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:25.645420,ORDER_VAL,-5572625713189093493,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19856.47, 'type': 'MARKET'}"
2025-12-26T17:43:25.754010,ORDER_EXEC,-4541785796205934014,"{'status': 'FILLED', 'order_id': 'PAPER_1756.8843286', 'price': 19856.47, 'avg_price': 19856.47, 'quantity': 50}"
2025-12-26T17:43:26.156725,SIGNAL,7251097303786448897,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19861.45, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:26.157147,ORDER_VAL,5255095825841180610,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19861.45, 'type': 'MARKET'}"
2025-12-26T17:43:26.271163,ORDER_EXEC,4639755596254778187,"{'status': 'FILLED', 'order_id': 'PAPER_1757.4018142', 'price': 19861.45, 'avg_price': 19861.45, 'quantity': 50}"
2025-12-26T17:43:26.667043,SIGNAL,5660341395532146183,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19866.16, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:26.667533,ORDER_VAL,195377134434117022,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19866.16, 'type': 'MARKET'}"
2025-12-26T17:43:26.773924,ORDER_EXEC,9189200305911381198,"{'status': 'FILLED', 'order_id': 'PAPER_1757.904246', 'price': 19866.16, 'avg_price': 19866.16, 'quantity': 50}"
2025-12-26T17:43:27.177785,SIGNAL,-7333951644690575849,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19856.45, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:27.178715,ORDER_VAL,-6277589733986520290,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19856.45, 'type': 'MARKET'}"
2025-12-26T17:43:27.287536,ORDER_EXEC,1784956120959969555,"{'status': 'FILLED', 'order_id': 'PAPER_1758.4174131', 'price': 19856.45, 'avg_price': 19856.45, 'quantity': 50}"
2025-12-26T17:43:28.696445,SIGNAL,5693132168877327778,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19873.09, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:28.696961,ORDER_VAL,-566769776890231914,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19873.09, 'type': 'MARKET'}"
2025-12-26T17:43:28.806957,ORDER_EXEC,6267999078481063774,"{'status': 'FILLED', 'order_id': 'PAPER_1759.9369372', 'price': 19873.09, 'avg_price': 19873.09, 'quantity': 50}"
2025-12-26T17:43:29.209946,SIGNAL,2995022724272590021,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19872.32, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:29.210378,ORDER_VAL,2498509290877874286,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19872.32, 'type': 'MARKET'}"
2025-12-26T17:43:29.323516,ORDER_EXEC,-596260371228370430,"{'status': 'FILLED', 'order_id': 'PAPER_1760.4535621', 'price': 19872.32, 'avg_price': 19872.32, 'quantity': 50}"
2025-12-26T17:43:29.709883,SIGNAL,-3706930601581599609,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19883.5, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:29.710226,ORDER_VAL,-2386260229529422612,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19883.5, 'type': 'MARKET'}"
2025-12-26T17:43:29.824931,ORDER_EXEC,-569906502372236260,"{'status': 'FILLED', 'order_id': 'PAPER_1760.955153', 'price': 19883.5, 'avg_price': 19883.5, 'quantity': 50}"
2025-12-26T17:43:30.718224,SIGNAL,-8427696496700593088,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19891.62, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:30.718630,ORDER_VAL,-1036000936017670776,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19891.62, 'type': 'MARKET'}"
2025-12-26T17:43:30.830959,ORDER_EXEC,7755871083790388695,"{'status': 'FILLED', 'order_id': 'PAPER_1761.9603816', 'price': 19891.62, 'avg_price': 19891.62, 'quantity': 50}"
2025-12-26T17:43:44.867508,SIGNAL,-2757326487420237467,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19949.05, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:44.870910,ORDER_VAL,5793511557743349585,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19949.05, 'type': 'MARKET'}"
2025-12-26T17:43:44.983815,ORDER_EXEC,-6541010613259763299,"{'status': 'FILLED', 'order_id': 'PAPER_1776.1121121', 'price': 19949.05, 'avg_price': 19949.05, 'quantity': 50}"
2025-12-26T17:43:45.372551,SIGNAL,-1700064260072542174,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19958.6, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:45.374614,ORDER_VAL,-2265241122623581702,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19958.6, 'type': 'MARKET'}"
2025-12-26T17:43:45.481932,ORDER_EXEC,-831649485157443612,"{'status': 'FILLED', 'order_id': 'PAPER_1776.6090151', 'price': 19958.6, 'avg_price': 19958.6, 'quantity': 50}"
2025-12-26T17:43:45.875374,SIGNAL,3270429521341623485,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19951.92, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:45.881439,ORDER_VAL,1723039343025347293,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19951.92, 'type': 'MARKET'}"
2025-12-26T17:43:45.999562,ORDER_EXEC,2680764379029712501,"{'status': 'FILLED', 'order_id': 'PAPER_1777.1276015', 'price': 19951.92, 'avg_price': 19951.92, 'quantity': 50}"
2025-12-26T17:43:46.899617,SIGNAL,-74593268463385037,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19957.74, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:46.900261,ORDER_VAL,-916634827037192288,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19957.74, 'type': 'MARKET'}"
2025-12-26T17:43:47.007033,ORDER_EXEC,-7930315236451490260,"{'status': 'FILLED', 'order_id': 'PAPER_1778.1366037', 'price': 19957.74, 'avg_price': 19957.74, 'quantity': 50}"
2025-12-26T17:43:47.410886,SIGNAL,6509335323653486938,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19971.0, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:47.411244,ORDER_VAL,4409779832951275070,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19971.0, 'type': 'MARKET'}"
2025-12-26T17:43:47.513589,ORDER_EXEC,-7729901127885137292,"{'status': 'FILLED', 'order_id': 'PAPER_1778.6432212', 'price': 19971.0, 'avg_price': 19971.0, 'quantity': 50}"
2025-12-26T17:43:47.920074,SIGNAL,-5564844022178068590,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19966.41, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:47.920904,ORDER_VAL,1086141948220474803,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19966.41, 'type': 'MARKET'}"
2025-12-26T17:43:48.025610,ORDER_EXEC,2014280084746537102,"{'status': 'FILLED', 'order_id': 'PAPER_1779.156042', 'price': 19966.41, 'avg_price': 19966.41, 'quantity': 50}"
2025-12-26T17:43:49.951757,SIGNAL,460310636809199690,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19980.89, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:43:49.952049,ORDER_VAL,-6419454714555314566,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19980.89, 'type': 'MARKET'}"
2025-12-26T17:43:50.064005,ORDER_EXEC,-4298352499235218131,"{'status': 'FILLED', 'order_id': 'PAPER_1781.1941275', 'price': 19980.89, 'avg_price': 19980.89, 'quantity': 50}"
2025-12-26T17:44:09.742718,SIGNAL,-3735559224559410448,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 20045.54, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:44:09.742866,ORDER_VAL,-1453479791487807922,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 20045.54, 'type': 'MARKET'}"
2025-12-26T17:44:09.858864,ORDER_EXEC,-4775026581462061488,"{'status': 'FILLED', 'order_id': 'PAPER_1800.9894548', 'price': 20045.54, 'avg_price': 20045.54, 'quantity': 50}"
2025-12-26T17:44:19.335389,SIGNAL,-4341595364426056118,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 20091.04, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:44:19.335563,ORDER_VAL,-324383592569113830,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 20091.04, 'type': 'MARKET'}"
2025-12-26T17:44:19.436585,ORDER_EXEC,6721134430549057402,"{'status': 'FILLED', 'order_id': 'PAPER_1810.5671464', 'price': 20091.04, 'avg_price': 20091.04, 'quantity': 50}"
2025-12-26T17:44:19.835969,SIGNAL,3681099742964576509,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 20095.56, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:44:19.836172,ORDER_VAL,3644917396723074860,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 20095.56, 'type': 'MARKET'}"
2025-12-26T17:44:19.951571,ORDER_EXEC,6118078283937339713,"{'status': 'FILLED', 'order_id': 'PAPER_1811.0822898', 'price': 20095.56, 'avg_price': 20095.56, 'quantity': 50}"
